#  E (eV)   dos(E)     Int dos(E) EFermi =    6.171 eV
  -4.740  0.3688E+00  0.7825E+00
  -4.730  0.3685E+00  0.7862E+00
  -4.720  0.3678E+00  0.7899E+00
  -4.710  0.3667E+00  0.7935E+00
  -4.700  0.3652E+00  0.7972E+00
  -4.690  0.3632E+00  0.8008E+00
  -4.680  0.3607E+00  0.8044E+00
  -4.670  0.3579E+00  0.8080E+00
  -4.660  0.3547E+00  0.8116E+00
  -4.650  0.3512E+00  0.8151E+00
  -4.640  0.3475E+00  0.8185E+00
  -4.630  0.3435E+00  0.8220E+00
  -4.620  0.3394E+00  0.8254E+00
  -4.610  0.3353E+00  0.8287E+00
  -4.600  0.3312E+00  0.8320E+00
  -4.590  0.3272E+00  0.8353E+00
  -4.580  0.3233E+00  0.8385E+00
  -4.570  0.3197E+00  0.8417E+00
  -4.560  0.3163E+00  0.8449E+00
  -4.550  0.3133E+00  0.8480E+00
  -4.540  0.3107E+00  0.8511E+00
  -4.530  0.3086E+00  0.8542E+00
  -4.520  0.3069E+00  0.8573E+00
  -4.510  0.3057E+00  0.8604E+00
  -4.500  0.3051E+00  0.8634E+00
  -4.490  0.3049E+00  0.8665E+00
  -4.480  0.3053E+00  0.8695E+00
  -4.470  0.3062E+00  0.8726E+00
  -4.460  0.3075E+00  0.8756E+00
  -4.450  0.3092E+00  0.8787E+00
  -4.440  0.3113E+00  0.8818E+00
  -4.430  0.3137E+00  0.8850E+00
  -4.420  0.3164E+00  0.8881E+00
  -4.410  0.3192E+00  0.8913E+00
  -4.400  0.3222E+00  0.8946E+00
  -4.390  0.3251E+00  0.8978E+00
  -4.380  0.3281E+00  0.9011E+00
  -4.370  0.3309E+00  0.9044E+00
  -4.360  0.3334E+00  0.9077E+00
  -4.350  0.3358E+00  0.9111E+00
  -4.340  0.3377E+00  0.9145E+00
  -4.330  0.3393E+00  0.9179E+00
  -4.320  0.3405E+00  0.9213E+00
  -4.310  0.3411E+00  0.9247E+00
  -4.300  0.3412E+00  0.9281E+00
  -4.290  0.3409E+00  0.9315E+00
  -4.280  0.3399E+00  0.9349E+00
  -4.270  0.3385E+00  0.9383E+00
  -4.260  0.3365E+00  0.9417E+00
  -4.250  0.3341E+00  0.9450E+00
  -4.240  0.3312E+00  0.9483E+00
